time, bias_gyr_x, bias_gyr_y, bias_gyr_z, bias_acc_x, bias_acc_y, bias_acc_z
1932.8685931920001622, -0.00702203, -0.00380386, -0.0033676, -0.00462583, 0.00442845, -0.00557498
1932.9019118680002975, -0.00661207, -0.00328267, -0.00351559, 0.00588812, 0.00491195, -0.00633309
1932.9352258590001838, -0.00610239, -0.00282756, -0.00366272, 0.0132458, 0.00535926, -0.00683785
1932.9685421350002343, -0.00640083, -0.00326794, -0.00397437, 0.0156719, 0.00553262, -0.00645236
1933.0018584970002848, -0.00665478, -0.00353594, -0.00433404, 0.0122197, 0.00513823, -0.00567238
1933.035174863000293, -0.00673638, -0.00335754, -0.00450358, 0.00433801, 0.00447525, -0.00584129
1933.0684911350001585, -0.00640195, -0.00319455, -0.00435601, -0.00523422, 0.00398977, -0.00695297
1933.101807497000209, -0.00603008, -0.00257365, -0.00415789, -0.00776599, 0.0036379, -0.00696696
1933.1352738250002403, -0.00593874, -0.00194484, -0.0037332, -0.00938867, 0.00327638, -0.0069061
1933.1685901920002379, -0.00601632, -0.00145181, -0.00345397, -0.00998181, 0.00287247, -0.00629998
1933.2019065250001404, -0.00628779, -0.00106552, -0.00323731, -0.0130423, 0.00334389, -0.00762051
1933.2352228300001116, -0.00664235, -0.000792106, -0.00298992, -0.0156261, 0.00368971, -0.00771106
1933.2685392630000933, -0.00684395, -0.000327445, -0.00282432, -0.0167604, 0.00329186, -0.0056205
1933.3018554920001861, -0.00680809, 6.58376e-05, -0.0028342, -0.0189328, 0.00403489, -0.00661485
1933.3351718590001838, -0.00699237, -0.000184925, -0.00282268, -0.0216333, 0.00417498, -0.00937663
1933.3684881920000862, -0.00710436, -0.000669364, -0.00286665, -0.0253407, 0.00291356, -0.0114739
1933.401804525000216, -0.00711892, -0.000645036, -0.00292077, -0.0281149, 0.000889075, -0.0133166
1933.4351208250002401, -0.00720542, -0.000578635, -0.00286247, -0.0310193, -0.000239239, -0.0191455
1933.4685871920000864, -0.00748523, -0.00101815, -0.00283406, -0.0334496, 0.000961242, -0.0258645
1933.5019034970002849, -0.00754443, -0.00140898, -0.00271041, -0.0341932, 0.00563844, -0.0354691
1933.535219859000108, -0.00756409, -0.00157832, -0.00257251, -0.0350663, 0.00799833, -0.0448628
1933.5685361590001321, -0.00735548, -0.00138294, -0.00224919, -0.0367343, 0.00861722, -0.0586435
1933.601852497000209, -0.00744395, -0.00156134, -0.00189525, -0.0374951, 0.0136714, -0.0761938
1933.6351688590002595, -0.00764719, -0.00187968, -0.0015895, -0.0400028, 0.0160981, -0.0961532
1933.6684851590002836, -0.00797286, -0.00264475, -0.00145084, -0.0402874, 0.0257066, -0.110152
1933.701801492000186, -0.00859354, -0.0037412, -0.00134867, -0.041616, 0.0352495, -0.126852
1933.7351183630000833, -0.00865268, -0.00391178, -0.00135214, -0.0427825, 0.0350755, -0.132506
1933.7684341920000861, -0.0087858, -0.00441995, -0.0013452, -0.0439879, 0.0395895, -0.142831
1933.8017505250002159, -0.00891766, -0.00479481, -0.000917554, -0.0443426, 0.046837, -0.175636
1933.8352168300002631, -0.00932612, -0.00586068, -0.000852507, -0.042169, 0.0628127, -0.197864
1933.8685331630001656, -0.00958507, -0.00646327, -0.000761244, -0.0409839, 0.0722304, -0.214166
1933.9018494970002848, -0.0097039, -0.00650687, -0.000500079, -0.0411721, 0.07341, -0.230478
1933.9351658250002401, -0.00991703, -0.00679261, -0.000420915, -0.0408162, 0.0754991, -0.23909
1933.9684821630000897, -0.0101508, -0.00715271, -0.000336851, -0.0402139, 0.0780809, -0.248702
1934.0017985250001402, -0.0102922, -0.00744305, -0.000273777, -0.0400102, 0.080935, -0.252109
1934.0351148250001643, -0.0101776, -0.00710418, -0.000151813, -0.0401259, 0.0783466, -0.249628
1934.0684311630002412, -0.0104253, -0.00742425, -9.86318e-05, -0.0411637, 0.0766887, -0.240653
1934.1017474630002653, -0.010788, -0.00806746, 3.41353e-05, -0.04121, 0.0798078, -0.241373
1934.1350638580001942, -0.0106954, -0.00773678, 6.42124e-05, -0.0409953, 0.0786229, -0.240706
1934.1685301580002943, -0.0104697, -0.0071513, 0.000256255, -0.0407074, 0.0779964, -0.240284
1934.2018464920001861, -0.0103637, -0.00691768, 0.000552801, -0.0400562, 0.0792217, -0.239181
1934.2351628580001943, -0.0103157, -0.00676694, 0.000733389, -0.0396471, 0.0796733, -0.237933
1934.2684791580002184, -0.0101719, -0.00631081, 0.0010552, -0.0391195, 0.0801262, -0.2332
1934.301795525000216, -0.0101055, -0.0061677, 0.00116116, -0.0386138, 0.081518, -0.23455
1934.3351118580001184, -0.0101683, -0.00637021, 0.00122773, -0.0385113, 0.080973, -0.233003
1934.3684281920002377, -0.0102977, -0.00673306, 0.00146442, -0.0371907, 0.0828117, -0.230718
1934.4017444680002882, -0.0101165, -0.00612552, 0.00167176, -0.0362192, 0.0901537, -0.227658
1934.4350608300001113, -0.0102273, -0.0064149, 0.00152608, -0.0357853, 0.0913415, -0.238391
1934.4683797730001515, -0.0102531, -0.0066246, 0.00143601, -0.0353115, 0.0931274, -0.247578
1934.5016935250002916, -0.0100128, -0.00614364, 0.00138563, -0.0349492, 0.102778, -0.254663
1934.5351598300001115, -0.00964063, -0.00562667, 0.00113447, -0.0353967, 0.113045, -0.272511
1934.5684761630002413, -0.00951598, -0.00550127, 0.000867146, -0.0360852, 0.117133, -0.291205
1934.6017925300002389, -0.009369, -0.00534145, 0.000669668, -0.0365323, 0.122618, -0.308907
1934.635108830000263, -0.00928845, -0.00531529, 0.000623485, -0.0358732, 0.128294, -0.320821
1934.6684251920000861, -0.00929491, -0.00550133, 0.000535239, -0.035052, 0.130483, -0.338238
1934.7017415250002159, -0.00923288, -0.00549123, 0.000421968, -0.0346246, 0.13325, -0.347827
1934.7350578300001871, -0.00923052, -0.00541594, 0.000312628, -0.0343519, 0.137032, -0.353807
1934.7683741920002376, -0.00929557, -0.00531836, 0.000274279, -0.0333374, 0.143333, -0.3591
1934.8016904960002194, -0.00926287, -0.0051641, 0.000215841, -0.0325946, 0.149334, -0.363808
